"",,,,,,,O,CGU_OUT1 — CGU spare clock output 1.
"",,,,,,,-,R — Function reserved.
PA_1,J14,-,-,134,[3],N;,I/O,GPIO4[8] — General purpose digital input/output pin.
"",,,,,,PU,I,QEI_IDX — Quadrature Encoder Interface INDEX input.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,U2_TXD — Transmitter output for USART2.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PA_2,K15,-,-,136,[3],N;,I/O,GPIO4[9] — General purpose digital input/output pin.
"",,,,,,PU,I,QEI_PHB — Quadrature Encoder Interface PHB input.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I,U2_RXD — Receiver input for USART2.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PA_3,H11,-,-,147,[3],N;,I/O,GPIO4[10] — General purpose digital input/output pin.
"",,,,,,PU,I,QEI_PHA — Quadrature Encoder Interface PHA input.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PA_4,G13,-,-,151,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_9 — SCT output 9. Match output 3 of timer 3.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,EMC_A23 — External memory address line 23.
"",,,,,,,I/O,GPIO5[19] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PB_0,B15,-,-,164,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_10 — SCT output 10. Match output 3 of timer 3.
"",,,,,,,O,LCD_VD23 — LCD data.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO5[20] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PB_1,A14,-,-,175,[2],N;,-,R — Function reserved.
"",,,,,,PU,I,USB1_ULPI_DIR — ULPI link DIR signal. Controls the ULP
"",,,,,,,,data line direction.
"",,,,,,,O,LCD_VD22 — LCD data.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO5[21] — General purpose digital input/output pin.
"",,,,,,,O,CTOUT_6 — SCT output 6. Match output 2 of timer 1.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PB_2,B12,-,-,177,[2],N;,-,R — Function reserved.
"",,,,,,PU,I/O,USB1_ULPI_D7 — ULPI link bidirectional data line 7.
"",,,,,,,O,LCD_VD21 — LCD data.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO5[22] — General purpose digital input/output pin.
"",,,,,,,O,CTOUT_7 — SCT output 7. Match output 3 of timer 1.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PB_3,A13,-,-,178,[2],N;,-,R — Function reserved.
"",,,,,,PU,I/O,USB1_ULPI_D6 — ULPI link bidirectional data line 6.
"",,,,,,,O,LCD_VD20 — LCD data.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO5[23] — General purpose digital input/output pin.
"",,,,,,,O,CTOUT_8 — SCT output 8. Match output 0 of timer 2.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PB_4,B11,-,-,180,[2],N;,-,R — Function reserved.
"",,,,,,PU,I/O,USB1_ULPI_D5 — ULPI link bidirectional data line 5.
"",,,,,,,O,LCD_VD15 — LCD data.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO5[24] — General purpose digital input/output pin.
"",,,,,,,I,CTIN_5 — SCT input 5. Capture input 2 of timer 2.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PB_5,A12,-,-,181,[2],N;,-,R — Function reserved.
"",,,,,,PU,I/O,USB1_ULPI_D4 — ULPI link bidirectional data line 4.
"",,,,,,,O,LCD_VD14 — LCD data.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO5[25] — General purpose digital input/output pin.
"",,,,,,,I,CTIN_7 — SCT input 7.
"",,,,,,,O,LCD_PWR — LCD panel power enable.
"",,,,,,,-,R — Function reserved.
PB_6,A6,-,-,-,[5],N;,-,R — Function reserved.
"",,,,,,PU,I/O,USB1_ULPI_D3 — ULPI link bidirectional data line 3.
"",,,,,,,O,LCD_VD13 — LCD data.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO5[26] — General purpose digital input/output pin.
"",,,,,,,I,CTIN_6 — SCT input 6. Capture input 1 of timer 3.
"",,,,,,,O,LCD_VD19 — LCD data.
"",,,,,,,-,R — Function reserved.
"",,,,,,,AI,"ADC0_6 — ADC0 and ADC1, input channel 6. Configure the"
"",,,,,,,,pin as GPIO input and use the ADC function select register in
"",,,,,,,,the SCU to select the ADC.
PC_0,D4,-,-,7,[5],N;,-,R — Function reserved.
"",,,,,,PU,I,USB1_ULPI_CLK — ULPI link CLK signal. 60 MHz clock
"",,,,,,,,generated by the PHY.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,ENET_RX_CLK — Ethernet Receive Clock (MII interface).
"",,,,,,,O,LCD_DCLK — LCD panel clock.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,SD_CLK — SD/MMC card clock.
"",,,,,,,AI,"ADC1_1 — ADC1 and ADC0, input channel 1. Configure the"
"",,,,,,,,pin as USB1_ULPI_CLK input and use the ADC function select
"",,,,,,,,register in the SCU to select the ADC.
PC_1,E4,-,-,9,[2],N;,I/O,USB1_ULPI_D7 — ULPI link bidirectional data line 7.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,I,U1_RI — Ring Indicator input for UART1.
"",,,,,,,O,ENET_MDC — Ethernet MIIM clock.
"",,,,,,,I/O,GPIO6[0] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I,T3_CAP0 — Capture input 0 of timer 3.
"",,,,,,,O,SD_VOLT0 — SD/MMC bus voltage select output 0.
PC_2,F6,-,-,13,[2],N;,I/O,USB1_ULPI_D6 — ULPI link bidirectional data line 6.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,I,U1_CTS — Clear to Send input for UART1.
"",,,,,,,O,ENET_TXD2 — Ethernet transmit data 2 (MII interface).
"",,,,,,,I/O,GPIO6[1] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,SD_RST — SD/MMC reset signal for MMC4.4 card.
PC_3,F5,-,-,11,[5],N;,I/O,USB1_ULPI_D5 — ULPI link bidirectional data line 5.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,O,U1_RTS — Request to Send output for UART1. Can also be
"",,,,,,,,configured to be an RS-485/EIA-485 output enable signal for
"",,,,,,,,UART1.
"",,,,,,,O,ENET_TXD3 — Ethernet transmit data 3 (MII interface).
"",,,,,,,I/O,GPIO6[2] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,SD_VOLT1 — SD/MMC bus voltage select output 1.
"",,,,,,,AI,"ADC1_0 — DAC out, ADC1 and ADC0, input channel 0."
"",,,,,,,,Configure the pin as GPIO input and use the ADC function
"",,,,,,,,select register in the SCU to select the ADC.
PC_4,F4,-,-,16,[2],N;,-,R — Function reserved.
"",,,,,,PU,I/O,USB1_ULPI_D4 — ULPI link bidirectional data line 4.
"",,,,,,,-,R — Function reserved.
"",,,,,,,,ENET_TX_EN — Ethernet transmit enable (RMII/MII
"",,,,,,,,interface).
"",,,,,,,I/O,GPIO6[3] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I,T3_CAP1 — Capture input 1 of timer 3.
"",,,,,,,I/O,SD_DAT0 — SD/MMC data bus line 0.
PC_5,G4,-,-,20,[2],N;,-,R — Function reserved.
"",,,,,,PU,I/O,USB1_ULPI_D3 — ULPI link bidirectional data line 3.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,ENET_TX_ER — Ethernet Transmit Error (MII interface).
"",,,,,,,I/O,GPIO6[4] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I,T3_CAP2 — Capture input 2 of timer 3.
"",,,,,,,I/O,SD_DAT1 — SD/MMC data bus line 1.
PC_6,H6,-,-,22,[2],N;,-,R — Function reserved.
"",,,,,,PU,I/O,USB1_ULPI_D2 — ULPI link bidirectional data line 2.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I,ENET_RXD2 — Ethernet receive data 2 (MII interface).
"",,,,,,,I/O,GPIO6[5] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I,T3_CAP3 — Capture input 3 of timer 3.
"",,,,,,,I/O,SD_DAT2 — SD/MMC data bus line 2.
PC_7,G5,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,I/O,USB1_ULPI_D1 — ULPI link bidirectional data line 1.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I,ENET_RXD3 — Ethernet receive data 3 (MII interface).
"",,,,,,,I/O,GPIO6[6] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,T3_MAT0 — Match output 0 of timer 3.
"",,,,,,,I/O,SD_DAT3 — SD/MMC data bus line 3.
PC_8,N4,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,I/O,USB1_ULPI_D0 — ULPI link bidirectional data line 0.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I,ENET_RX_DV — Ethernet Receive Data Valid (RMII/MII
"",,,,,,,,interface).
"",,,,,,,I/O,GPIO6[7] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,T3_MAT1 — Match output 1 of timer 3.
"",,,,,,,I,SD_CD — SD/MMC card detect input.
PC_9,K2,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,I,USB1_ULPI_NXT — ULPI link NXT signal. Data flow control
"",,,,,,,,signal from the PHY.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I,ENET_RX_ER — Ethernet receive error (MII interface).
"",,,,,,,I/O,GPIO6[8] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,T3_MAT2 — Match output 2 of timer 3.
"",,,,,,,O,SD_POW — SD/MMC power monitor output.
PC_10,M5,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,USB1_ULPI_STP — ULPI link STP signal. Asserted to end or
"",,,,,,,,interrupt transfers to the PHY.
"",,,,,,,I,U1_DSR — Data Set Ready input for UART1.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[9] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,T3_MAT3 — Match output 3 of timer 3.
"",,,,,,,I/O,SD_CMD — SD/MMC command signal.
PC_11,L5,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,I,USB1_ULPI_DIR — ULPI link DIR signal. Controls the ULP
"",,,,,,,,data line direction.
"",,,,,,,I,U1_DCD — Data Carrier Detect input for UART1.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[10] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,SD_DAT4 — SD/MMC data bus line 4.
PC_12,L6,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,O,U1_DTR — Data Terminal Ready output for UART1. Can also
"",,,,,,,,be configured to be an RS-485/EIA-485 output enable signal
"",,,,,,,,for UART1.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[11] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,I2S0_TX_SDA — I2S transmit data. It is driven by the
"",,,,,,,,transmitter and read by the receiver. Corresponds to the signal
"",,,,,,,,SD in the I2S-bus specification.
"",,,,,,,I/O,SD_DAT5 — SD/MMC data bus line 5.
PC_13,M1,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,O,U1_TXD — Transmitter output for UART1.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[12] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,I2S0_TX_WS — Transmit Word Select. It is driven by the
"",,,,,,,,master and received by the slave. Corresponds to the signal
"",,,,,,,,WS in the I2S-bus specification.
"",,,,,,,I/O,SD_DAT6 — SD/MMC data bus line 6.
PC_14,N1,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,I,U1_RXD — Receiver input for UART1.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[13] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,ENET_TX_ER — Ethernet Transmit Error (MII interface).
"",,,,,,,I/O,SD_DAT7 — SD/MMC data bus line 7.
PD_0,N2,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_15 — SCT output 15. Match output 3 of timer 3.
"",,,,,,,O,EMC_DQMOUT2 — Data mask 2 used with SDRAM and static
"",,,,,,,,devices.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[14] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PD_1,P1,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,O,EMC_CKEOUT2 — SDRAM clock enable 2.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[15] — General purpose digital input/output pin.
"",,,,,,,O,SD_POW — SD/MMC power monitor output.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PD_2,R1,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_7 — SCT output 7. Match output 3 of timer 1.
"",,,,,,,I/O,EMC_D16 — External memory data line 16.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[16] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PD_3,P4,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_6 — SCT output 7. Match output 2 of timer 1.
"",,,,,,,I/O,EMC_D17 — External memory data line 17.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[17] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PD_4,T2,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_8 — SCT output 8. Match output 0 of timer 2.
"",,,,,,,I/O,EMC_D18 — External memory data line 18.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[18] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PD_5,P6,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_9 — SCT output 9. Match output 3 of timer 3.
"",,,,,,,I/O,EMC_D19 — External memory data line 19.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[19] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PD_6,R6,-,-,68,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_10 — SCT output 10. Match output 3 of timer 3.
"",,,,,,,I/O,EMC_D20 — External memory data line 20.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[20] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PD_7,T6,-,-,72,[2],N;,-,R — Function reserved.
"",,,,,,PU,I,CTIN_5 — SCT input 5. Capture input 2 of timer 2.
"",,,,,,,I/O,EMC_D21 — External memory data line 21.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[21] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PD_8,P8,-,-,74,[2],N;,-,R — Function reserved.
"",,,,,,PU,I,CTIN_6 — SCT input 6. Capture input 1 of timer 3.
"",,,,,,,I/O,EMC_D22 — External memory data line 22.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[22] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PD_9,T11,-,-,84,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_13 — SCT output 13. Match output 3 of
"",,,,,,,,timer 3.
"",,,,,,,I/O,EMC_D23 — External memory data line 23.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[23] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PD_10,P11,-,-,86,[2],N;,-,R — Function reserved.
"",,,,,,PU,I,CTIN_1 — SCT input 1. Capture input 1 of timer 0. Capture
"",,,,,,,,input 1 of
"",,,,,,,,timer 2.
"",,,,,,,O,EMC_BLS3 — LOW active Byte Lane select signal 3.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[24] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PD_11,N9,-,-,88,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,O,EMC_CS3 — LOW active Chip Select 3 signal.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[25] — General purpose digital input/output pin.
"",,,,,,,I/O,USB1_ULPI_D0 — ULPI link bidirectional data line 0.
"",,,,,,,O,CTOUT_14 — SCT output 14. Match output 2 of
"",,,,,,,,timer 3.
"",,,,,,,-,R — Function reserved.
PD_12,N11,-,-,94,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,O,EMC_CS2 — LOW active Chip Select 2 signal.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[26] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,CTOUT_10 — SCT output 10. Match output 3 of timer 3.
"",,,,,,,-,R — Function reserved.
PD_13,T14,-,-,97,[2],N;,-,R — Function reserved.
"",,,,,,PU,I,"CTIN_0 — SCT input 0. Capture input 0 of timer 0, 1, 2, 3."
"",,,,,,,O,EMC_BLS2 — LOW active Byte Lane select signal 2.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[27] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,CTOUT_13 — SCT output 13. Match output 3 of timer 3.
"",,,,,,,-,R — Function reserved.
PD_14,R13,-,-,99,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,O,EMC_DYCS2 — SDRAM chip select 2.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[28] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,CTOUT_11 — SCT output 11. Match output 3 of timer 2.
"",,,,,,,-,R — Function reserved.
PD_15,T15,-,-,101,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,I/O,EMC_A17 — External memory address line 17.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[29] — General purpose digital input/output pin.
"",,,,,,,I,SD_WP — SD/MMC card write protect input.
"",,,,,,,O,CTOUT_8 — SCT output 8. Match output 0 of timer 2.
"",,,,,,,-,R — Function reserved.
PD_16,R14,-,-,104,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,I/O,EMC_A16 — External memory address line 16.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO6[30] — General purpose digital input/output pin.
"",,,,,,,O,SD_VOLT2 — SD/MMC bus voltage select output 2.
"",,,,,,,O,CTOUT_12 — SCT output 12. Match output 3 of timer 3.
"",,,,,,,-,R — Function reserved.
PE_0,P14,-,-,106,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,EMC_A18 — External memory address line 18.
"",,,,,,,I/O,GPIO7[0] — General purpose digital input/output pin.
"",,,,,,,O,CAN1_TD — CAN1 transmitter output.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_1,N14,-,-,112,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,EMC_A19 — External memory address line 19.
"",,,,,,,I/O,GPIO7[1] — General purpose digital input/output pin.
"",,,,,,,I,CAN1_RD — CAN1 receiver input.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_2,M14,-,-,115,[2],N;,I,ADCTRIG0 — ADC trigger input 0.
"",,,,,,PU,I,CAN0_RD — CAN receiver input.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,EMC_A20 — External memory address line 20.
"",,,,,,,I/O,GPIO7[2] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_3,K12,-,-,118,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CAN0_TD — CAN transmitter output.
"",,,,,,,I,ADCTRIG1 — ADC trigger input 1.
"",,,,,,,I/O,EMC_A21 — External memory address line 21.
"",,,,,,,I/O,GPIO7[3] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_4,K13,-,-,120,[2],N;,-,R — Function reserved.
"",,,,,,PU,I,NMI — External interrupt input to NMI.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,EMC_A22 — External memory address line 22.
"",,,,,,,I/O,GPIO7[4] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_5,N16,-,-,122,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_3 — SCT output 3. Match output 3 of timer 0.
"",,,,,,,O,U1_RTS — Request to Send output for UART1. Can also be
"",,,,,,,,configured to be an RS-485/EIA-485 output enable signal for
"",,,,,,,,UART1.
"",,,,,,,I/O,EMC_D24 — External memory data line 24.
"",,,,,,,I/O,GPIO7[5] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_6,M16,-,-,124,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_2 — SCT output 2. Match output 2 of timer 0.
"",,,,,,,I,U1_RI — Ring Indicator input for UART1.
"",,,,,,,I/O,EMC_D25 — External memory data line 25.
"",,,,,,,I/O,GPIO7[6] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_7,F15,-,-,149,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_5 — SCT output 5. Match output 3 of timer 3.
"",,,,,,,I,U1_CTS — Clear to Send input for UART1.
"",,,,,,,I/O,EMC_D26 — External memory data line 26.
"",,,,,,,I/O,GPIO7[7] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_8,F14,-,-,150,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_4 — SCT output 4. Match output 3 of timer 3.
"",,,,,,,I,U1_DSR — Data Set Ready input for UART1.
"",,,,,,,I/O,EMC_D27 — External memory data line 27.
"",,,,,,,I/O,GPIO7[8] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_9,E16,-,-,152,[2],N;,-,R — Function reserved.
"",,,,,,PU,I,CTIN_4 — SCT input 4. Capture input 2 of timer 1.
"",,,,,,,I,U1_DCD — Data Carrier Detect input for UART1.
"",,,,,,,I/O,EMC_D28 — External memory data line 28.
"",,,,,,,I/O,GPIO7[9] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_10,E14,-,-,154,[2],N;,-,R — Function reserved.
"",,,,,,PU,I,CTIN_3 — SCT input 3. Capture input 1 of timer 1.
"",,,,,,,O,U1_DTR — Data Terminal Ready output for UART1. Can also
"",,,,,,,,be configured to be an RS-485/EIA-485 output enable signal
"",,,,,,,,for UART1.
"",,,,,,,I/O,EMC_D29 — External memory data line 29.
"",,,,,,,I/O,GPIO7[10] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_11,D16,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_12 — SCT output 12. Match output 3 of
"",,,,,,,,timer 3.
"",,,,,,,O,U1_TXD — Transmitter output for UART1.
"",,,,,,,I/O,EMC_D30 — External memory data line 30.
"",,,,,,,I/O,GPIO7[11] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_12,D15,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_11 — SCT output 11. Match output 3 of
"",,,,,,,,timer 2.
"",,,,,,,I,U1_RXD — Receiver input for UART1.
"",,,,,,,I/O,EMC_D31 — External memory data line 31.
"",,,,,,,I/O,GPIO7[12] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_13,G14,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_14 — SCT output 14. Match output 2 of
"",,,,,,,,timer 3.
"",,,,,,,I/O,I2C1_SDA — I2C1 data input/output (this pin does not use a
"",,,,,,,,specialized I2C pad).
"",,,,,,,O,EMC_DQMOUT3 — Data mask 3 used with SDRAM and static
"",,,,,,,,devices.
"",,,,,,,I/O,GPIO7[13] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_14,C15,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,EMC_DYCS3 — SDRAM chip select 3.
"",,,,,,,I/O,GPIO7[14] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PE_15,E13,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,CTOUT_0 — SCT output 0. Match output 0 of timer 0.
"",,,,,,,I/O,I2C1_SCL — I2C1 clock input/output (this pin does not use a
